system_id,receptor_name,g_protein_family,pocket_id,n_voxels,mean_freq,is_orthosteric,is_peptide_proximal,peptide_control,peptide_site_recovered,best_peptide_site_freq,location,zone_public_label,receptor_generic_numbers,pocket_record_status,pocket_record_reason,schema_version
Gs_8IRV,D(1B) dopamine receptor,Gs,4.0,429.0,0.93,False,,False,,,receptor,membrane-facing,2.53x53;2.57x56;2.58x57;2.60x59;2.61x60;2.63x62;2.64x63;2.65x64;2.68x67;23.49x49;23.50x50;23.51x51;3.25x25;3.28x28;3.31x31;3.32x32;3.33x33;3.34x34;3.35x35;3.36x36;3.37x37;3.38x38;3.40x40;45.50x50;45.51x51;45.52x52;5.38x39;5.42x43;5.43x44;5.46x461;6.48x48;6.51x51;6.52x52;6.55x55;6.58x58;7.32x31;7.35x34;7.36x35;7.39x38;7.42x41;7.43x42,available_detected_pocket,,1.1
Gs_8IRV,D(1B) dopamine receptor,Gs,0.0,256.0,0.895,False,,False,,,interface,intracellular/transducer interface,5.71x71;5.72x72;5.73x73;5.74x74;5.75x75;5.76x76;5.77x77;5.78x78;5.79x79;5.80x80;6.29x29,available_detected_pocket,,1.1
Gs_8IRV,D(1B) dopamine receptor,Gs,2.0,107.0,0.946,False,,False,,,receptor,membrane-facing,5.54x54;5.55x55;5.58x58;5.59x59;5.62x62;6.33x33;6.34x34;6.35x35;6.36x36;6.37x37;6.38x38;6.39x39;6.40x40;6.41x41;6.42x42,available_detected_pocket,,1.1
Gs_8IRV,D(1B) dopamine receptor,Gs,10.0,91.0,0.9,False,,False,,,receptor,membrane-facing,1.49x49;1.50x50;1.52x52;1.53x53;2.43x43;2.44x44;2.46x46;2.47x47;2.50x50;7.49x49;7.50x50;7.53x53;7.54x54;8.50x50;8.51x51;8.54x54,available_detected_pocket,,1.1
Gs_8IRV,D(1B) dopamine receptor,Gs,3.0,83.0,0.904,False,,False,,,interface,intracellular/transducer interface,3.55x55;3.56x56;34.50x50;34.51x51;34.52x52,available_detected_pocket,,1.1
Gs_8IRV,D(1B) dopamine receptor,Gs,8.0,71.0,0.879,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8IRV,D(1B) dopamine receptor,Gs,7.0,54.0,0.883,False,,False,,,receptor,membrane-facing,3.41x41;3.44x44;3.45x45;3.48x48;4.45x45;4.52x52;5.50x50,available_detected_pocket,,1.1
Gs_8IRV,D(1B) dopamine receptor,Gs,12.0,51.0,0.909,False,,False,,,receptor,membrane-facing,1.40x40;1.44x44;2.59x58;2.63x62,available_detected_pocket,,1.1
Gs_8IRV,D(1B) dopamine receptor,Gs,1.0,20.0,0.874,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8IRV,D(1B) dopamine receptor,Gs,9.0,10.0,0.863,False,,False,,,receptor,membrane-facing,4.56x56;5.38x39;5.41x42;5.42x43;5.45x46,available_detected_pocket,,1.1
Gs_8IRV,D(1B) dopamine receptor,Gs,6.0,5.0,0.856,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8IRV,D(1B) dopamine receptor,Gs,14.0,5.0,0.865,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8IRV,D(1B) dopamine receptor,Gs,13.0,3.0,0.861,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8JPP,Succinate receptor 1,Gs,5.0,1623.0,0.899,False,,False,,,interface,intracellular/transducer interface,1.57x57;2.37x37;2.38x38;2.39x39;2.40x40;2.43x43;3.46x46;3.50x50;4.38x38;4.39x39;4.40x40;7.53x53;7.54x54;7.55x55;7.56x56;8.49x49;8.50x50;8.51x51;8.52x52;8.53x53;8.56x56;8.59x59;8.60x60;8.62x62;8.63x63;8.64x64;8.65x65,available_detected_pocket,,1.1
Gs_8JPP,Succinate receptor 1,Gs,7.0,717.0,0.947,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8JPP,Succinate receptor 1,Gs,6.0,159.0,0.915,False,,False,,,receptor,extracellular vestibule,2.53x53;2.60x60;2.63x63;2.64x64;23.49x49;23.50x50;3.25x25;3.28x28;3.29x29;3.32x32;3.33x33;3.36x36;45.50x50;45.51x51;45.52x52;6.51x51;6.55x55;7.39x38;7.43x42,available_detected_pocket,,1.1
Gs_8JPP,Succinate receptor 1,Gs,2.0,140.0,0.891,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8JPP,Succinate receptor 1,Gs,3.0,107.0,0.937,False,,False,,,receptor,membrane-facing,3.33x33;3.37x37;3.41x41;4.52x52;4.53x53;4.56x56;4.57x57;5.38x39;5.41x42;5.42x43;5.43x44;5.44x45;5.45x46;5.46x461;5.47x47;5.49x49;5.50x50,available_detected_pocket,,1.1
Gs_8JPP,Succinate receptor 1,Gs,1.0,28.0,0.863,False,,False,,,receptor,membrane-facing,6.37x37;6.38x38;6.41x41;6.42x42,available_detected_pocket,,1.1
Gs_8JPP,Succinate receptor 1,Gs,4.0,10.0,0.863,False,,False,,,interface,intracellular/transducer interface,6.32x32,available_detected_pocket,,1.1
Gs_8JPP,Succinate receptor 1,Gs,8.0,9.0,0.861,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8JPP,Succinate receptor 1,Gs,0.0,7.0,0.859,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8KGK,G-protein coupled receptor 61,Gs,6.0,434.0,0.92,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8KGK,G-protein coupled receptor 61,Gs,2.0,139.0,0.894,False,,False,,,g_protein,intracellular/transducer interface,34.51x51,available_detected_pocket,,1.1
Gs_8KGK,G-protein coupled receptor 61,Gs,4.0,107.0,0.894,False,,False,,,receptor,extracellular vestibule,1.39x39;2.57x56;2.58x57;2.61x60;2.62x61;2.64x63;2.65x64;3.28x28;3.29x29;3.31x31;3.32x32;3.33x33;45.50x50;45.51x51;45.52x52;6.51x51;7.35x34;7.39x38;7.40x39;7.43x42,available_detected_pocket,,1.1
Gs_8KGK,G-protein coupled receptor 61,Gs,0.0,61.0,0.885,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8KGK,G-protein coupled receptor 61,Gs,3.0,56.0,0.877,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8KGK,G-protein coupled receptor 61,Gs,5.0,33.0,0.876,False,,False,,,interface,intracellular/transducer interface,2.40x40;3.53x53;8.49x49,available_detected_pocket,,1.1
Gs_8KGK,G-protein coupled receptor 61,Gs,8.0,6.0,0.853,False,,False,,,other,other,,available_detected_pocket,,1.1
Gs_8KGK,G-protein coupled receptor 61,Gs,7.0,4.0,0.852,False,,False,,,interface,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8KGK,G-protein coupled receptor 61,Gs,1.0,3.0,0.861,False,,False,,,unknown,other,,available_detected_pocket,,1.1
Gs_8KH5,Probable G-protein coupled receptor 174,Gs,3.0,887.0,0.922,False,,False,,,receptor,membrane-facing,1.31x31;1.35x35;1.39x39;1.42x42;1.46x46;1.50x50;2.43x43;2.46x46;2.50x50;2.53x53;2.54x54;2.57x57;2.60x60;2.64x64;3.29x29;3.32x32;3.33x33;3.35x35;3.36x36;3.37x37;3.38x38;3.39x39;3.40x40;3.41x41;3.42x42;3.43x43;3.44x44;3.45x45;3.46x46;3.47x47;3.50x50;3.51x51;3.53x53;3.54x54;4.45x45;4.49x49;4.52x52;4.53x53;4.54x54;4.56x56;4.57x57;4.59x59;4.60x60;4.63x63;45.51x51;45.52x52;5.39x40;5.43x44;5.45x46;5.46x461;5.50x50;5.54x54;6.28x28;6.29x29;6.30x30;6.31x31;6.32x32;6.33x33;6.34x34;6.35x35;6.36x36;6.37x37;6.38x38;6.39x39;6.40x40;6.41x41;6.43x43;6.44x44;6.48x48;6.51x51;6.52x52;6.55x55;6.58x58;6.59x59;6.62x62;7.35x34;7.36x35;7.39x38;7.40x39;7.42x41;7.43x42;7.44x43;7.45x45;7.46x46;7.47x47;7.48x48;7.49x49;7.50x50;7.53x53;8.48x48,available_detected_pocket,,1.1
Gs_8KH5,Probable G-protein coupled receptor 174,Gs,0.0,538.0,0.893,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8KH5,Probable G-protein coupled receptor 174,Gs,7.0,451.0,0.93,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8KH5,Probable G-protein coupled receptor 174,Gs,8.0,127.0,0.92,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8KH5,Probable G-protein coupled receptor 174,Gs,5.0,28.0,0.864,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8KH5,Probable G-protein coupled receptor 174,Gs,6.0,20.0,0.863,False,,False,,,interface,intracellular/transducer interface,34.54x54;34.55x55,available_detected_pocket,,1.1
Gs_8KH5,Probable G-protein coupled receptor 174,Gs,2.0,18.0,0.878,False,,False,,,receptor,intracellular/transducer interface,5.64x64;5.66x66;6.30x30,available_detected_pocket,,1.1
Gs_8KH5,Probable G-protein coupled receptor 174,Gs,1.0,17.0,0.871,False,,False,,,interface,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8KH5,Probable G-protein coupled receptor 174,Gs,4.0,8.0,0.869,False,,False,,,receptor,intracellular/transducer interface,3.48x48;3.49x49;4.45x45,available_detected_pocket,,1.1
Gs_8SMV,G-protein coupled receptor 161,Gs,1.0,870.0,0.931,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8SMV,G-protein coupled receptor 161,Gs,0.0,842.0,0.916,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8SMV,G-protein coupled receptor 161,Gs,2.0,238.0,0.9,False,,False,,,receptor,intracellular/transducer interface,2.38x38;2.39x39;3.45x45;3.46x46;3.48x48;3.49x49;3.50x50;3.52x52;3.53x53;4.38x38;4.41x41;4.45x45;5.58x58;6.36x36;6.40x40;7.52x52;7.53x53;7.56x56;8.47x47;8.48x48,available_detected_pocket,,1.1
Gs_8SMV,G-protein coupled receptor 161,Gs,7.0,134.0,0.894,False,,False,,,interface,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8SMV,G-protein coupled receptor 161,Gs,3.0,114.0,0.894,False,,False,,,interface,intracellular/transducer interface,1.60x60;12.49x49;8.49x49;8.53x53,available_detected_pocket,,1.1
Gs_8SMV,G-protein coupled receptor 161,Gs,4.0,26.0,0.868,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8SMV,G-protein coupled receptor 161,Gs,8.0,14.0,0.86,False,,False,,,interface,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8SMV,G-protein coupled receptor 161,Gs,5.0,8.0,0.866,False,,False,,,receptor,membrane-facing,5.43x44;6.56x56;6.57x57;6.59x59;6.60x60,available_detected_pocket,,1.1
Gs_8SMV,G-protein coupled receptor 161,Gs,9.0,8.0,0.864,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8SMV,G-protein coupled receptor 161,Gs,6.0,3.0,0.856,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,3.0,717.0,0.905,False,,False,,,interface,intracellular/transducer interface,2.37x37;2.38x38;2.39x39;2.40x40;2.43x43;3.46x46;3.49x49;3.50x50;3.53x53;34.50x50;34.51x51;34.53x53;34.54x54;4.35x35;4.38x38;4.39x39;4.42x42;4.43x43;7.53x53;8.47x47;8.49x49,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,0.0,654.0,0.942,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,6.0,391.0,0.9,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,4.0,353.0,0.935,False,,False,,,receptor,extracellular vestibule,1.33x33;1.39x39;2.57x57;2.60x60;3.29x29;3.32x32;3.33x33;3.36x36;3.37x37;3.40x40;3.41x41;3.44x44;4.48x48;4.49x49;4.52x52;4.53x53;4.56x56;5.39x39;5.40x40;5.43x43;5.44x44;5.46x46;5.47x47;5.50x50;6.48x48;6.51x51;6.52x52;6.55x55;7.32x31;7.35x34;7.36x35;7.39x38;7.42x41,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,1.0,83.0,0.88,False,,False,,,interface,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,8.0,80.0,0.908,False,,False,,,interface,intracellular/transducer interface,34.52x52;34.53x53;34.54x54;4.35x35;4.36x36,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,11.0,62.0,0.891,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,9.0,49.0,0.883,False,,False,,,interface,intracellular/transducer interface,5.65x65;5.68x68;5.69x69;5.70x70;5.72x72;5.73x73;5.74x74;6.32x32,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,12.0,48.0,0.881,False,,False,,,interface,intracellular/transducer interface,5.71x71;5.72x72,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,10.0,34.0,0.876,False,,False,,,receptor,intracellular/transducer interface,3.48x48;3.49x49;3.52x52;4.37x37;4.38x38;4.41x41;4.42x42;4.45x45,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,5.0,30.0,0.869,False,,False,,,receptor,membrane-facing,3.50x50;5.58x58;5.61x61;6.36x36;6.37x37;6.39x39;6.40x40;7.52x52;7.53x53,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,7.0,17.0,0.862,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8U8F,G-protein coupled receptor 3,Gs,2.0,3.0,0.857,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,4.0,701.0,0.945,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,6.0,232.0,0.933,False,,False,,,receptor,extracellular vestibule,2.64x63;3.29x29;3.32x32;3.33x33;3.34x34;3.36x36;3.37x37;3.40x40;4.56x56;45.52x52;5.42x43;5.46x461;6.51x51;6.52x52;6.55x55;6.58x58;6.59x59;7.32x31;7.35x34;7.39x38;7.43x42,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,14.0,227.0,0.903,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,9.0,130.0,0.901,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,2.0,100.0,0.894,False,,False,,,interface,intracellular/transducer interface,5.71x71;5.72x72;5.74x74;5.75x75;5.76x76,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,10.0,96.0,0.906,False,,False,,,interface,intracellular/transducer interface,12.49x49;12.50x50;2.37x37;2.39x39;2.40x40;3.50x50;8.47x47;8.49x49,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,8.0,64.0,0.92,False,,False,,,receptor,membrane-facing,5.43x44;5.47x47;5.48x48;5.51x51;5.52x52;5.55x55;6.41x41;6.44x44;6.45x45;6.49x49,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,3.0,54.0,0.891,False,,False,,,receptor,membrane-facing,5.55x55;5.58x58;5.59x59;5.62x62;6.37x37;6.38x38;6.41x41;6.45x45,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,1.0,52.0,0.919,False,,False,,,receptor,intracellular/transducer interface,5.62x62;5.65x65;5.66x66;5.69x69;6.31x31;6.32x32;6.33x33;6.34x34,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,0.0,51.0,0.906,False,,False,,,receptor,extracellular vestibule,1.35x35;1.38x38;1.39x39;1.42x42;7.37x36;7.40x39;7.41x40;7.44x43,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,7.0,46.0,0.868,False,,False,,,interface,intracellular/transducer interface,1.60x60;12.48x48;8.52x52;8.56x56,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,15.0,33.0,0.865,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,11.0,27.0,0.871,False,,False,,,receptor,extracellular vestibule,3.22x22;3.25x25;3.26x26;3.29x29;4.61x61;45.51x51,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,16.0,20.0,0.884,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,17.0,17.0,0.863,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,13.0,14.0,0.86,False,,False,,,receptor,membrane-facing,3.41x41;3.44x44;3.45x45;3.48x48;5.49x49;5.50x50;5.53x53,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,12.0,5.0,0.855,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8W87,Trace amine-associated receptor 1,Gs,5.0,4.0,0.86,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8W8Q,Probable G-protein coupled receptor 101,Gs,3.0,718.0,0.909,False,,False,,,interface,intracellular/transducer interface,12.48x48;12.49x49;2.37x37;2.38x38;2.39x39;3.49x49;3.50x50;3.52x52;3.53x53;3.54x54;4.38x38;4.39x39;8.47x47,available_detected_pocket,,1.1
Gs_8W8Q,Probable G-protein coupled receptor 101,Gs,7.0,478.0,0.906,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8W8Q,Probable G-protein coupled receptor 101,Gs,2.0,224.0,0.9,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8W8Q,Probable G-protein coupled receptor 101,Gs,6.0,84.0,0.916,False,,False,,,receptor,membrane-facing,1.39x39;2.57x56;2.58x57;2.61x60;3.32x32;45.50x50;6.51x51;6.54x54;7.35x34;7.38x37;7.39x38;7.40x39;7.42x41;7.43x42,available_detected_pocket,,1.1
Gs_8W8Q,Probable G-protein coupled receptor 101,Gs,1.0,71.0,0.889,False,,False,,,interface,intracellular/transducer interface,5.71x71;5.74x74,available_detected_pocket,,1.1
Gs_8W8Q,Probable G-protein coupled receptor 101,Gs,0.0,38.0,0.869,False,,False,,,interface,intracellular/transducer interface,5.69x69;5.72x72;5.73x73;6.29x29,available_detected_pocket,,1.1
Gs_8W8Q,Probable G-protein coupled receptor 101,Gs,8.0,36.0,0.879,False,,False,,,receptor,membrane-facing,3.41x41;3.44x44;4.45x45;4.49x49;4.52x52;5.49x49,available_detected_pocket,,1.1
Gs_8W8Q,Probable G-protein coupled receptor 101,Gs,9.0,33.0,0.873,False,,False,,,interface,intracellular/transducer interface,1.59x59;8.53x53,available_detected_pocket,,1.1
Gs_8W8Q,Probable G-protein coupled receptor 101,Gs,4.0,6.0,0.868,False,,False,,,receptor,extracellular vestibule,7.35x34,available_detected_pocket,,1.1
Gs_8W8Q,Probable G-protein coupled receptor 101,Gs,5.0,5.0,0.861,False,,False,,,receptor,membrane-facing,7.55x55;8.51x51;8.54x54;8.55x55,available_detected_pocket,,1.1
Gs_8WJX,P2Y purinoceptor 1,Gs,8.0,536.0,0.932,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8WJX,P2Y purinoceptor 1,Gs,4.0,406.0,0.901,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8WJX,P2Y purinoceptor 1,Gs,6.0,218.0,0.917,False,,False,,,interface,intracellular/transducer interface,1.57x57;2.37x37;2.38x38;2.39x39;2.40x40;2.41x41;2.43x43;2.44x44;3.49x49;4.38x38;4.39x39;7.54x54;8.50x50;8.53x53,available_detected_pocket,,1.1
Gs_8WJX,P2Y purinoceptor 1,Gs,3.0,160.0,0.923,False,,False,,,receptor,extracellular vestibule,1.31x31;1.35x35;2.63x63;2.64x64;3.29x29;45.50x50;45.51x51;45.52x52;6.58x58;6.62x62;7.28x27;7.32x31;7.35x34;7.36x35;7.39x38,available_detected_pocket,,1.1
Gs_8WJX,P2Y purinoceptor 1,Gs,2.0,123.0,0.903,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8WJX,P2Y purinoceptor 1,Gs,0.0,110.0,0.89,False,,False,,,interface,intracellular/transducer interface,3.54x54;3.55x55;3.56x56,available_detected_pocket,,1.1
Gs_8WJX,P2Y purinoceptor 1,Gs,5.0,44.0,0.897,False,,False,,,receptor,membrane-facing,3.33x33;3.37x37;4.57x57;4.60x60;45.52x52;5.35x36;5.38x39;5.39x40;5.42x43;5.43x44;6.51x51;6.52x52;6.55x55;6.56x56,available_detected_pocket,,1.1
Gs_8WJX,P2Y purinoceptor 1,Gs,1.0,39.0,0.868,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8WJX,P2Y purinoceptor 1,Gs,7.0,15.0,0.856,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8X79,Prostacyclin receptor,Gs,2.0,664.0,0.911,False,,False,,,interface,intracellular/transducer interface,2.37x37;2.38x38;2.39x39;2.42x42;3.41x41;3.44x44;3.45x45;3.46x46;3.48x48;3.49x49;3.50x50;3.52x52;34.53x53;34.56x56;34.57x57;4.38x38;4.39x39;4.41x41;4.42x42;4.45x45,available_detected_pocket,,1.1
Gs_8X79,Prostacyclin receptor,Gs,8.0,590.0,0.925,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8X79,Prostacyclin receptor,Gs,1.0,470.0,0.906,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8X79,Prostacyclin receptor,Gs,6.0,316.0,0.952,False,,False,,,receptor,extracellular vestibule,1.38x38;1.39x39;1.42x42;1.43x43;2.49x49;2.50x50;2.53x53;2.54x54;2.57x57;2.58x58;2.61x61;2.65x65;3.32x32;3.35x35;3.36x36;3.37x37;3.39x39;45.51x51;5.41x41;6.51x51;7.35x34;7.36x35;7.37x36;7.38x37;7.39x38;7.40x39;7.41x40;7.42x41;7.43x42;7.44x43;7.45x45;7.46x46;7.47x47,available_detected_pocket,,1.1
Gs_8X79,Prostacyclin receptor,Gs,3.0,148.0,0.894,False,,False,,,interface,intracellular/transducer interface,3.54x54;3.55x55;34.50x50;5.61x61;5.62x62;5.63x63;5.65x65;5.66x66;5.69x69;5.72x72;5.73x73;5.74x74,available_detected_pocket,,1.1
Gs_8X79,Prostacyclin receptor,Gs,0.0,69.0,0.883,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8X79,Prostacyclin receptor,Gs,9.0,56.0,0.872,False,,False,,,receptor,membrane-facing,3.50x50;6.32x32;6.33x33;6.36x36;6.39x39;6.40x40;7.53x53;7.56x56;8.47x47;8.48x48;8.51x51,available_detected_pocket,,1.1
Gs_8X79,Prostacyclin receptor,Gs,7.0,25.0,0.884,False,,False,,,interface,intracellular/transducer interface,5.74x74,available_detected_pocket,,1.1
Gs_8X79,Prostacyclin receptor,Gs,4.0,18.0,0.861,False,,False,,,interface,intracellular/transducer interface,,available_detected_pocket,,1.1
Gs_8X79,Prostacyclin receptor,Gs,10.0,8.0,0.858,False,,False,,,g_protein,intracellular/transducer interface,,available_detected_pocket,,1.1
